Country,City,Year,AQI,PM2.5,PM10,Deforestation_Rate_%,Afforestation_Rate_%,Vehicles_Increase_%,Industries_Increase_%,Env_Budget_Million_USD,Population_Density_Per_SqKm,CO2_Emissions_MT,Green_Space_Ratio_%,Avg_Life_Expectancy_Index
Sweden,Uppsala,2019,69.58,28.76,72.73,0.68,2.51,3.63,1.19,928.06,11860.81,101.47,34.98,82.22
Sweden,Uppsala,2020,15.0,8.11,15.13,0.72,2.96,3.38,2.54,1106.5,1064.24,96.19,47.1,86.21
Sweden,Uppsala,2020,28.39,18.73,23.1,0.59,3.27,6.83,3.98,908.45,815.84,131.2,48.4,84.92
Sweden,Uppsala,2020,48.06,31.07,42.09,1.07,3.23,1.88,4.13,640.0,4167.16,94.46,44.46,83.08
Sweden,Uppsala,2020,29.63,15.19,22.28,0.24,1.67,3.12,3.31,561.94,4416.47,77.96,40.35,84.15
Sweden,Uppsala,2020,73.24,37.17,72.62,0.36,2.82,2.66,1.4,613.43,10305.78,81.52,37.79,81.34
Sweden,Uppsala,2020,15.0,9.91,13.73,0.39,1.59,2.75,1.95,1036.59,5369.03,75.57,39.01,86.07
Sweden,Uppsala,2020,82.68,42.62,67.28,0.73,3.03,4.67,4.12,799.7,11373.2,127.99,36.98,81.09
Sweden,Uppsala,2020,63.41,30.74,45.46,1.04,3.21,3.96,4.06,1056.81,6862.65,135.91,41.73,82.89
Sweden,Uppsala,2020,55.77,30.62,44.97,0.63,3.18,4.53,4.6,439.69,7250.61,123.15,41.67,82.16
Sweden,Uppsala,2020,54.1,33.54,58.44,0.27,4.22,3.88,2.41,300.56,5436.91,100.29,46.96,81.99
Sweden,Uppsala,2020,46.95,27.66,43.69,0.74,1.61,4.32,1.84,725.12,11362.71,114.52,32.72,83.32
Sweden,Uppsala,2020,39.74,19.19,36.83,0.26,3.85,1.61,0.85,981.55,8232.38,78.01,43.06,84.31
Sweden,Uppsala,2020,64.06,29.84,66.46,0.91,3.13,2.14,2.14,344.77,3158.12,77.21,45.32,81.42
Sweden,Uppsala,2020,60.05,39.54,55.08,0.95,4.25,2.82,0.53,1009.74,11118.54,99.98,40.67,83.02
Sweden,Uppsala,2020,15.0,7.5,10.73,0.28,2.9,3.16,2.7,643.92,4810.83,85.48,43.61,85.29
Sweden,Uppsala,2020,25.07,11.18,23.69,0.79,2.02,2.86,1.92,418.21,2985.39,80.99,42.28,84.16
Sweden,Uppsala,2020,36.11,14.65,34.34,0.66,3.78,5.24,3.87,1092.43,10895.59,129.46,39.79,84.78
Sweden,Uppsala,2020,60.4,33.41,54.19,0.42,3.48,4.61,1.95,444.48,9545.78,118.69,40.48,81.86
Sweden,Uppsala,2020,44.16,20.07,42.98,0.21,2.95,3.14,4.11,625.24,9463.02,104.94,39.18,83.31
Sweden,Uppsala,2021,36.54,15.59,36.25,0.83,2.83,4.41,1.84,428.09,1576.63,76.08,46.08,83.42
Sweden,Uppsala,2021,27.48,14.26,30.05,1.07,1.33,2.01,4.7,964.42,5072.85,92.47,37.86,85.1
Sweden,Uppsala,2021,43.65,24.66,42.42,0.51,4.97,1.4,4.77,345.72,10490.01,119.73,43.9,82.78
Sweden,Uppsala,2021,65.93,39.95,49.93,0.18,2.71,1.5,3.61,1113.73,11762.87,84.12,36.2,82.83
Sweden,Uppsala,2021,36.82,22.87,40.48,0.58,1.74,1.1,4.07,456.2,2276.77,64.46,42.35,83.46
Sweden,Uppsala,2021,15.0,10.04,12.79,0.36,4.45,2.08,3.21,907.3,4618.2,107.6,48.36,85.81
Sweden,Uppsala,2021,15.0,6.67,11.28,0.34,3.89,3.26,3.4,1183.77,2543.52,94.85,48.78,86.37
Sweden,Uppsala,2021,23.19,12.19,16.89,0.28,1.27,4.27,2.19,870.35,2288.06,102.26,41.25,85.19
Sweden,Uppsala,2021,43.96,24.75,31.72,1.09,1.98,4.59,1.61,371.91,3492.09,104.86,41.37,82.81
Sweden,Uppsala,2021,60.44,38.01,51.86,1.02,4.52,6.86,2.98,691.04,9847.73,123.16,42.69,82.35
Sweden,Uppsala,2021,45.08,22.43,36.07,0.93,3.9,3.42,3.56,303.07,4511.74,116.67,46.24,82.6
Sweden,Uppsala,2021,35.39,19.04,25.71,0.08,1.42,5.49,3.71,1062.64,6910.73,125.82,37.26,84.77
Sweden,Uppsala,2021,69.52,44.26,70.69,1.15,1.7,2.2,0.86,463.52,5889.59,72.53,38.05,81.29
Sweden,Uppsala,2021,120.61,48.53,112.94,1.01,3.11,5.5,4.17,309.44,10290.87,130.18,38.04,77.58
Sweden,Uppsala,2021,15.0,8.75,15.08,0.19,4.95,5.04,4.21,1195.69,7232.75,129.7,47.43,86.39
Sweden,Uppsala,2021,32.45,14.49,35.67,0.23,3.14,4.04,2.25,516.06,5761.38,103.38,43.43,83.87
Sweden,Uppsala,2021,15.0,7.59,12.71,0.75,3.04,5.53,1.56,447.62,582.94,91.07,47.77,84.9
Sweden,Uppsala,2021,15.0,7.82,15.63,0.34,4.96,2.73,1.49,559.69,3451.53,71.43,51.08,85.12
Sweden,Uppsala,2021,15.0,10.16,14.06,0.16,4.59,6.86,4.05,1099.32,3611.43,135.84,50.01,86.2
Sweden,Uppsala,2022,33.96,14.09,23.92,1.13,1.5,5.0,4.08,396.54,7362.51,116.49,35.99,83.53
Sweden,Uppsala,2022,26.86,14.79,25.07,0.83,4.77,5.78,4.55,531.25,1224.69,107.66,52.24,84.27
Sweden,Uppsala,2022,29.96,16.9,21.75,0.28,1.92,2.25,4.39,301.53,4525.67,91.6,40.95,83.61
Sweden,Uppsala,2022,15.0,7.99,14.69,1.03,1.22,1.2,4.06,814.74,5582.49,73.03,37.04,85.63
Sweden,Uppsala,2022,45.42,25.43,38.53,0.39,1.34,4.26,4.45,405.58,4111.49,100.17,39.52,82.78
Sweden,Uppsala,2022,15.0,9.59,14.86,0.21,4.05,5.46,0.75,773.25,4451.62,99.08,47.49,85.55
Sweden,Uppsala,2022,81.51,40.71,75.8,1.12,1.69,3.97,3.33,721.65,9341.63,104.66,34.62,81.01
Sweden,Uppsala,2022,15.08,8.43,10.93,1.14,1.87,4.45,4.57,1066.07,4255.69,116.88,40.21,86.13
Sweden,Uppsala,2022,15.0,10.31,16.42,0.63,3.88,3.32,2.26,1178.76,5655.46,103.67,45.37,86.36
Sweden,Uppsala,2022,80.02,42.25,85.99,0.41,1.49,6.82,3.38,630.71,7310.64,130.24,36.74,80.93
Sweden,Uppsala,2022,26.81,12.15,26.28,0.11,3.61,1.89,3.86,1011.99,5750.24,103.89,44.97,85.24
Sweden,Uppsala,2022,62.21,27.59,50.36,0.3,4.65,5.92,4.97,1060.22,11690.39,139.37,41.95,82.97
Sweden,Uppsala,2022,59.67,29.37,47.21,0.47,4.85,1.48,1.22,511.52,9520.27,60.73,44.57,82.05
Sweden,Uppsala,2022,33.66,20.0,34.1,0.08,2.23,1.31,1.07,586.11,10182.19,71.11,36.42,83.93
Sweden,Uppsala,2023,17.39,11.41,12.88,0.33,4.26,2.41,2.44,602.5,2961.33,62.86,49.48,85.05
Sweden,Uppsala,2023,34.34,23.3,36.7,0.47,3.4,5.9,2.12,594.49,8258.12,131.62,41.49,83.9
Sweden,Uppsala,2023,15.0,6.24,11.38,0.08,3.12,2.43,0.98,987.76,3378.13,59.39,45.92,85.98
Sweden,Uppsala,2023,21.51,8.95,21.22,0.98,1.81,2.1,0.69,552.51,5602.77,73.55,38.85,84.67
Sweden,Uppsala,2023,86.34,36.08,66.63,0.3,2.54,3.25,1.87,438.2,9479.48,91.13,37.85,80.12
Sweden,Uppsala,2023,15.0,9.21,14.3,1.14,4.92,3.63,2.97,1083.47,6415.26,121.33,47.21,86.17
Sweden,Uppsala,2023,16.65,9.93,18.08,1.07,3.65,3.75,0.82,927.3,627.69,60.97,49.24,85.74
Sweden,Uppsala,2023,15.0,9.79,16.48,0.88,1.21,1.48,2.57,1072.37,1504.45,64.53,41.25,86.14
Sweden,Uppsala,2023,37.57,20.91,40.58,0.47,4.84,6.59,0.95,657.02,5767.89,115.37,48.28,83.81
Sweden,Uppsala,2023,46.97,20.46,38.03,0.25,2.49,6.87,3.97,908.16,4093.71,135.34,43.13,83.69
Sweden,Uppsala,2023,57.77,34.79,55.16,0.3,1.52,5.1,1.38,358.72,1351.66,99.48,42.91,81.87
Sweden,Uppsala,2023,17.75,7.59,12.73,0.74,3.22,3.61,3.41,735.32,10952.75,114.11,37.96,85.29
Sweden,Uppsala,2023,15.0,7.6,14.14,0.12,1.92,1.12,1.54,680.78,7770.67,56.75,37.86,85.36
Sweden,Uppsala,2023,63.9,38.92,56.15,0.98,2.1,4.94,2.26,893.56,7152.9,117.22,38.16,82.53
Sweden,Uppsala,2023,54.94,29.51,57.56,0.46,1.69,6.76,4.9,960.65,3212.38,135.68,41.41,83.26
Sweden,Vasteras,2014,25.26,17.46,25.12,0.16,2.73,2.23,1.08,1128.08,9463.28,77.18,38.56,85.57
Sweden,Vasteras,2014,34.7,21.49,31.97,0.67,4.09,4.05,4.23,481.7,10191.39,132.41,41.41,83.65
Sweden,Vasteras,2014,15.0,7.44,10.74,0.14,2.47,3.56,2.71,751.61,1757.36,104.31,45.52,85.5
Sweden,Vasteras,2014,22.81,9.24,16.98,0.57,2.76,4.53,1.91,314.12,5873.0,78.01,41.84,84.11
Sweden,Vasteras,2014,67.61,43.85,71.63,0.71,3.67,2.99,4.4,339.34,7638.32,132.42,42.67,81.17
Sweden,Vasteras,2014,15.0,8.52,10.88,0.17,3.06,4.94,0.51,624.26,3233.46,78.0,45.77,85.25
Sweden,Vasteras,2014,16.49,9.39,13.29,0.82,2.61,5.78,2.92,1172.46,10815.0,112.89,36.19,86.25
Sweden,Vasteras,2014,59.03,27.45,54.33,0.92,1.8,6.76,1.28,816.84,10072.02,104.48,34.42,82.7
Sweden,Vasteras,2014,32.76,17.13,24.95,1.09,2.55,5.79,1.64,993.19,6489.45,97.56,40.07,84.8
Sweden,Vasteras,2014,45.45,23.77,48.47,1.14,4.92,1.5,3.23,495.99,4097.55,65.0,49.52,82.96
Sweden,Vasteras,2014,20.27,11.11,18.77,1.15,1.94,5.91,2.82,536.73,2570.91,106.73,42.11,84.72
Sweden,Vasteras,2014,45.47,31.8,45.22,0.61,1.47,2.24,3.74,817.09,7483.56,107.08,36.31,83.6
Sweden,Vasteras,2014,53.03,33.98,55.58,0.15,1.32,4.68,2.71,388.0,5684.03,94.07,38.12,82.24
Sweden,Vasteras,2014,15.0,7.97,12.53,0.6,3.13,2.26,1.11,536.52,1455.41,76.41,47.34,85.07
Sweden,Vasteras,2014,15.0,8.13,15.37,0.83,2.22,3.33,2.66,679.19,2747.09,85.38,43.08,85.36
Sweden,Vasteras,2014,47.48,26.6,40.1,1.18,1.39,3.65,1.22,426.71,1220.05,84.33,41.78,82.69
Sweden,Vasteras,2015,33.89,20.6,26.93,0.26,2.92,4.55,2.17,369.78,4686.97,78.35,43.83,83.48
Sweden,Vasteras,2015,81.85,35.97,63.22,0.57,2.0,4.78,4.47,533.32,7237.96,135.6,38.21,80.61
Sweden,Vasteras,2015,40.9,22.39,40.48,0.63,2.02,3.14,1.15,1185.45,11684.68,93.19,33.73,84.64
Sweden,Vasteras,2015,59.53,36.54,42.05,0.23,3.76,6.0,3.34,526.71,7746.26,123.18,43.31,82.09
Sweden,Vasteras,2015,15.61,7.64,13.8,0.78,3.68,1.91,2.48,411.44,5166.55,83.12,45.1,84.78
Sweden,Vasteras,2015,15.0,8.83,15.67,0.69,4.14,2.02,1.1,967.91,1821.63,79.91,49.89,85.94
Sweden,Vasteras,2015,15.0,8.26,15.91,0.61,1.92,3.43,1.15,1064.02,1926.74,71.33,43.22,86.13
Sweden,Vasteras,2015,47.22,31.92,43.04,0.42,4.7,4.43,1.3,302.87,2565.78,103.45,51.13,82.46
Sweden,Vasteras,2015,15.0,6.73,14.87,1.12,4.51,2.8,1.5,819.29,906.04,78.99,51.49,85.64
Sweden,Vasteras,2015,36.27,22.85,37.45,0.53,4.76,1.94,4.06,316.03,6615.15,117.7,47.13,83.21
Sweden,Vasteras,2015,21.97,13.45,22.88,1.18,2.86,1.59,4.03,1136.68,11734.89,91.31,35.68,85.81
Sweden,Vasteras,2015,15.0,6.48,11.58,1.12,3.7,2.8,0.61,964.43,7438.51,86.73,42.54,85.93
Sweden,Vasteras,2015,93.52,61.5,99.67,0.46,4.54,3.56,3.48,356.42,11983.82,108.91,41.18,79.48
Sweden,Vasteras,2015,15.0,6.94,16.19,0.41,1.84,3.22,1.5,567.06,3498.6,85.36,41.61,85.13
Sweden,Vasteras,2015,15.0,9.88,14.86,0.67,4.61,1.9,3.51,932.1,5582.48,89.4,47.57,85.86
Sweden,Vasteras,2015,34.99,16.43,28.01,0.61,2.08,1.28,3.65,695.56,2479.12,89.23,43.17,84.06
Sweden,Vasteras,2015,15.0,7.0,13.9,0.42,2.4,1.3,4.09,825.34,2246.2,76.97,44.53,85.65
Sweden,Vasteras,2015,47.34,19.3,45.54,0.37,1.28,4.86,0.59,1151.55,9148.35,105.56,34.33,84.15
Sweden,Vasteras,2015,15.0,6.57,15.57,0.82,1.68,5.04,4.37,733.53,701.83,134.14,43.51,85.47
Sweden,Vasteras,2015,15.0,8.26,11.99,0.7,4.9,2.02,0.78,872.98,1033.28,49.16,52.98,85.75
Sweden,Vasteras,2015,15.0,6.67,11.32,0.08,3.13,1.79,4.53,659.62,7784.87,90.76,41.53,85.32
Sweden,Vasteras,2016,64.58,43.92,65.28,0.06,1.21,4.51,1.68,953.51,9218.62,117.59,34.35,82.6
Sweden,Vasteras,2016,15.0,6.92,11.79,0.72,4.54,2.73,3.47,1191.63,10873.87,124.61,42.02,86.38
Sweden,Vasteras,2016,15.0,6.49,13.67,0.63,2.67,4.93,1.85,684.79,7502.68,117.09,39.88,85.37
Sweden,Vasteras,2016,25.61,14.96,20.24,0.92,3.27,6.24,3.44,1051.81,8973.74,131.16,39.9,85.4
Sweden,Vasteras,2016,28.98,13.36,22.89,1.12,2.19,4.99,4.7,1161.37,8027.9,133.75,37.42,85.39
Sweden,Vasteras,2016,64.18,44.83,52.14,0.82,3.02,2.13,3.35,485.1,8837.9,100.92,39.41,81.69
Sweden,Vasteras,2016,88.47,35.75,93.28,0.24,2.91,5.74,1.6,546.3,8965.48,116.41,39.51,80.19
Sweden,Vasteras,2016,32.4,16.61,27.99,0.99,2.61,4.35,4.38,585.55,4728.67,101.04,42.1,84.01
Sweden,Vasteras,2016,61.31,30.61,44.51,0.89,3.12,6.91,2.21,642.38,2262.13,110.21,46.21,82.2
Sweden,Vasteras,2016,35.37,19.89,38.56,0.45,3.11,5.36,3.93,1119.74,8540.4,131.47,40.33,84.88
Sweden,Vasteras,2016,15.0,7.6,14.93,0.62,2.73,2.1,2.5,517.77,5174.85,97.68,42.4,85.04
Sweden,Vasteras,2016,49.92,32.17,43.22,0.62,1.33,3.78,1.07,445.23,2049.71,77.18,41.33,82.56
Sweden,Vasteras,2016,15.0,7.93,15.85,0.41,4.37,2.23,3.54,979.36,968.08,92.27,51.75,85.96
Sweden,Vasteras,2016,15.0,9.11,14.29,0.35,1.87,1.49,3.33,1084.56,5375.03,93.55,39.89,86.17
Sweden,Vasteras,2016,15.0,6.95,15.68,0.33,4.04,1.69,2.65,827.04,7475.78,81.13,44.31,85.65
Sweden,Vasteras,2016,67.43,28.84,57.9,0.87,3.6,5.73,1.37,309.07,7429.61,86.92,42.5,81.12
Sweden,Vasteras,2016,15.0,7.82,14.66,0.74,2.15,4.0,1.09,966.61,1060.33,71.8,44.64,85.93
Sweden,Vasteras,2016,71.61,39.34,68.8,1.2,2.24,4.88,3.68,315.31,3261.02,109.18,42.28,80.86
Sweden,Vasteras,2017,18.67,8.32,19.6,0.83,3.61,6.15,4.58,1088.36,3550.25,113.91,46.46,85.93
Sweden,Vasteras,2017,81.44,42.0,60.13,0.15,3.76,5.84,3.24,441.98,7763.83,135.29,43.36,80.45
Sweden,Vasteras,2017,57.22,34.84,46.96,0.36,1.22,1.43,2.88,904.93,10768.89,111.46,32.55,83.0
Sweden,Vasteras,2017,42.57,23.24,45.02,0.39,4.36,1.16,1.32,505.76,7446.32,85.0,45.24,83.17
Sweden,Vasteras,2017,15.0,6.02,15.16,0.33,2.99,5.25,2.36,579.2,977.84,100.54,47.66,85.16
Sweden,Vasteras,2017,57.88,34.67,56.41,0.12,1.77,3.65,2.35,623.44,5127.72,98.67,40.07,82.39
Sweden,Vasteras,2017,15.0,9.17,11.5,0.09,2.34,3.39,1.7,877.77,3569.49,92.78,43.37,85.76
Sweden,Vasteras,2017,15.0,6.48,15.03,0.9,4.43,1.84,2.82,1138.34,5707.1,72.04,46.69,86.28
Sweden,Vasteras,2017,44.56,19.24,42.63,1.14,2.25,6.22,2.78,339.62,3466.66,104.1,42.14,82.71
Sweden,Vasteras,2017,35.64,20.33,27.33,0.55,4.21,2.06,2.7,823.13,11684.24,116.05,40.39,84.27
Sweden,Vasteras,2017,57.76,25.19,40.55,1.01,3.07,3.0,1.07,698.56,5113.56,83.73,43.09,82.55
Sweden,Vasteras,2017,15.0,10.49,13.46,0.06,2.82,5.55,1.27,658.85,885.91,74.15,47.52,85.32
Sweden,Vasteras,2017,21.06,11.02,18.92,0.59,3.46,3.77,2.63,442.4,6521.75,89.51,43.26,84.48
Sweden,Vasteras,2017,43.79,25.51,41.31,0.8,3.85,6.84,0.78,780.13,6828.99,112.11,43.92,83.64
Sweden,Vasteras,2017,61.44,27.64,57.78,0.49,3.26,5.88,2.18,461.11,6686.72,126.12,42.6,81.83
Sweden,Vasteras,2018,15.0,9.63,12.54,0.74,1.28,1.34,0.67,730.19,2518.9,39.54,40.57,85.46
Sweden,Vasteras,2018,17.97,11.73,17.85,0.97,3.5,3.02,3.77,973.61,7053.95,120.94,42.47,85.75
Sweden,Vasteras,2018,15.0,7.38,11.89,0.89,4.34,1.36,1.76,996.48,7769.52,78.3,44.35,85.99
Sweden,Vasteras,2018,15.0,8.37,15.64,1.11,4.55,1.39,1.63,796.18,3669.32,81.83,48.88,85.59
Sweden,Vasteras,2018,40.5,22.08,38.02,0.05,4.97,1.06,4.96,690.06,3581.97,84.23,51.27,83.68
Sweden,Vasteras,2018,39.48,23.95,33.41,0.56,4.09,5.88,4.61,1041.52,10303.23,146.87,41.41,84.45
Sweden,Vasteras,2018,48.01,30.13,35.89,0.96,2.53,4.21,4.65,889.98,2608.72,98.38,44.03,83.58
Sweden,Vasteras,2018,37.26,26.05,34.76,0.06,2.22,5.75,4.92,331.23,2563.2,112.46,44.03,83.18
Sweden,Vasteras,2018,18.66,11.87,16.56,0.23,3.43,3.64,2.89,734.28,5804.82,110.53,44.26,85.22
Sweden,Vasteras,2018,32.95,15.91,27.95,1.19,1.69,5.32,4.28,684.71,5958.99,124.94,37.93,84.17
Sweden,Vasteras,2018,54.5,31.38,50.97,0.15,2.16,1.81,4.44,402.16,5499.37,98.11,40.84,82.17
Sweden,Vasteras,2018,15.0,8.62,11.99,0.46,4.94,1.47,1.93,752.74,2698.8,85.21,51.67,85.51
Sweden,Vasteras,2018,15.0,9.45,11.52,1.17,1.65,2.57,3.9,678.68,2134.48,86.62,41.64,85.36
Sweden,Vasteras,2018,15.0,10.39,12.68,0.94,3.04,1.82,1.97,728.46,6091.08,90.72,42.09,85.46
Sweden,Vasteras,2018,15.83,7.06,16.88,0.2,2.07,2.58,3.01,769.51,7907.1,84.69,38.12,85.48
Sweden,Vasteras,2018,15.0,6.81,13.13,0.11,2.7,5.78,1.42,869.23,2395.8,95.43,45.6,85.74
Sweden,Vasteras,2018,32.4,18.76,32.44,0.67,3.5,3.87,2.44,639.69,3525.63,73.93,46.31,84.12
Sweden,Vasteras,2019,15.26,9.53,13.24,0.85,2.67,3.9,1.79,591.87,9540.5,86.44,37.62,85.17
Sweden,Vasteras,2019,64.66,41.89,45.51,0.84,1.45,1.74,4.22,516.4,2994.29,72.66,40.5,81.72
Sweden,Vasteras,2019,15.0,8.16,14.66,0.61,2.24,4.97,2.77,1198.48,6308.22,107.67,39.8,86.4
Sweden,Vasteras,2019,44.14,20.3,34.21,1.05,3.41,1.59,3.08,662.72,11634.57,81.13,37.54,83.38
Sweden,Vasteras,2019,15.0,6.81,12.86,0.43,3.83,1.41,0.77,1187.6,7075.92,80.77,43.98,86.38
Sweden,Vasteras,2019,15.0,10.35,15.5,0.68,4.53,4.45,1.77,1067.54,3405.02,100.91,49.5,86.14
Sweden,Vasteras,2019,26.25,13.06,25.37,0.55,4.44,2.3,3.86,573.79,2437.0,100.12,50.35,84.4
Sweden,Vasteras,2019,55.91,32.79,53.04,0.62,3.13,6.85,0.68,671.94,4556.37,107.83,44.2,82.62
Sweden,Vasteras,2019,42.84,28.25,32.81,1.19,4.69,4.83,4.38,693.3,5265.27,129.99,47.6,83.53
Sweden,Vasteras,2019,80.97,43.4,63.31,0.12,1.51,1.85,4.78,914.4,11229.77,108.46,33.17,81.43
Sweden,Vasteras,2019,31.72,17.45,26.77,0.69,1.35,3.68,1.33,621.81,6825.46,96.68,36.54,84.13
Sweden,Vasteras,2019,17.51,7.51,16.06,0.64,1.73,5.4,3.22,331.37,551.67,113.43,43.99,84.5
Sweden,Vasteras,2019,28.59,16.76,26.14,0.67,2.46,1.58,0.78,457.95,11332.0,79.58,35.39,84.01
Sweden,Vasteras,2019,67.54,29.35,71.95,0.78,1.28,2.85,4.88,698.09,4306.24,113.65,38.75,81.89
Sweden,Vasteras,2019,15.0,9.8,13.17,0.25,2.48,3.71,0.61,336.08,5940.59,66.92,41.23,84.67
Sweden,Vasteras,2020,74.57,36.42,59.05,0.73,1.27,3.29,3.77,608.09,11672.42,107.77,31.41,81.24
Sweden,Vasteras,2020,15.0,9.44,13.44,0.44,1.78,1.12,0.67,412.71,6321.09,58.66,38.57,84.83
Sweden,Vasteras,2020,36.48,17.49,38.47,0.82,3.45,3.41,2.97,463.63,707.06,88.38,48.83,83.5
Sweden,Vasteras,2020,96.53,50.59,78.6,0.08,3.39,6.72,3.94,785.8,10655.96,151.64,39.43,80.14
Sweden,Vasteras,2020,58.76,23.6,55.79,0.66,1.7,1.98,3.24,1093.36,9075.6,82.22,35.38,83.27
Sweden,Vasteras,2020,35.45,21.19,28.02,0.74,2.94,1.3,1.85,342.69,8856.48,78.67,39.23,83.32
Sweden,Vasteras,2020,27.69,12.99,24.95,1.12,2.34,3.49,3.57,374.62,1481.31,81.91,44.42,83.9
Sweden,Vasteras,2020,15.61,8.78,14.99,0.28,3.64,1.62,2.65,634.36,5908.77,89.58,44.74,85.23
Sweden,Vasteras,2020,67.65,45.03,60.71,0.98,3.19,5.51,3.07,405.5,6310.86,135.81,42.28,81.3
Sweden,Vasteras,2020,61.72,36.0,46.14,1.09,1.93,3.91,3.37,1197.18,7399.64,125.98,37.3,83.28
Sweden,Vasteras,2020,23.2,12.89,24.18,0.2,2.92,2.18,0.99,338.15,6651.45,59.49,41.92,84.13
Sweden,Vasteras,2021,15.0,7.29,11.58,0.4,3.63,1.92,4.06,872.9,3081.98,108.43,47.43,85.75
Sweden,Vasteras,2021,83.17,42.97,61.87,0.93,4.55,2.95,3.71,751.67,9697.93,94.45,43.03,80.96
Sweden,Vasteras,2021,15.0,7.07,15.48,0.11,4.73,4.1,4.58,346.65,568.28,104.6,53.51,84.69
Sweden,Vasteras,2021,15.0,8.75,11.3,0.65,3.85,1.7,1.12,346.75,10366.65,67.18,40.54,84.69
Sweden,Vasteras,2021,18.91,10.31,20.47,0.73,3.86,2.98,1.95,997.75,11033.34,87.02,39.81,85.74
Sweden,Vasteras,2021,46.22,30.04,44.36,0.72,3.93,3.64,2.7,831.71,4621.25,82.26,46.45,83.58
Sweden,Vasteras,2021,40.75,17.25,38.02,1.07,3.93,6.38,1.33,1055.73,10125.47,134.29,40.6,84.39
Sweden,Vasteras,2021,56.93,32.04,54.96,0.73,4.9,5.05,3.97,433.5,1159.23,99.18,52.81,82.07
Sweden,Vasteras,2021,48.3,21.71,48.52,1.17,2.3,5.29,0.66,1039.92,6766.08,97.41,38.95,83.86
Sweden,Vasteras,2021,41.81,18.86,34.02,0.14,1.35,6.81,1.9,903.85,7162.39,106.51,36.75,84.02
Sweden,Vasteras,2021,21.92,11.75,17.44,0.99,1.81,1.03,0.51,1080.19,8495.81,58.62,35.95,85.7
Sweden,Vasteras,2021,80.56,36.69,76.8,0.75,3.5,5.75,4.81,783.32,8065.16,158.38,41.7,81.2
Sweden,Vasteras,2021,26.75,12.04,20.82,0.7,2.07,5.27,4.74,1099.21,8352.15,117.9,37.15,85.42
Sweden,Vasteras,2021,43.65,21.23,31.78,1.1,2.11,1.87,3.42,310.17,3800.91,89.92,41.42,82.71
Sweden,Vasteras,2021,15.0,8.11,15.6,0.71,3.11,4.13,0.71,1164.06,8244.45,81.2,40.36,86.33
Sweden,Vasteras,2021,15.0,9.12,14.53,0.47,4.67,6.95,1.83,1124.03,5050.86,121.26,48.49,86.25
Sweden,Vasteras,2021,75.68,42.61,62.82,0.86,2.1,6.4,1.49,600.89,6936.93,127.58,38.5,81.16
Sweden,Vasteras,2022,15.0,9.74,12.84,0.62,3.38,3.04,1.53,894.07,2460.02,71.96,47.07,85.79
Sweden,Vasteras,2022,15.0,7.67,14.37,0.57,3.05,4.81,3.95,632.93,7211.68,103.26,41.37,85.27
Sweden,Vasteras,2022,15.0,10.16,13.49,0.64,5.0,1.24,3.82,968.25,1104.63,86.92,53.24,85.94
Sweden,Vasteras,2022,26.88,14.08,27.42,0.2,1.73,5.46,0.57,870.27,11132.91,112.96,33.87,84.95
Sweden,Vasteras,2022,15.0,9.39,14.17,0.23,1.65,5.06,3.51,842.81,4734.8,100.4,39.98,85.69
Sweden,Vasteras,2022,44.57,24.21,44.49,0.23,2.73,3.14,2.28,1101.5,11861.16,110.84,36.09,84.23
Sweden,Vasteras,2022,58.64,31.97,58.21,0.8,3.97,1.98,4.77,570.96,4656.9,84.47,46.44,82.23
Sweden,Vasteras,2022,38.98,15.79,32.11,0.77,2.56,4.28,1.63,626.06,6485.89,94.95,40.41,83.65
Sweden,Vasteras,2022,44.14,30.02,43.67,0.39,2.84,5.12,2.92,432.35,7864.52,99.0,40.27,82.92
Sweden,Vasteras,2022,59.67,28.07,55.8,0.28,3.43,2.22,3.82,475.54,3565.98,80.66,46.44,81.97
Sweden,Vasteras,2022,37.64,21.06,35.78,0.72,2.12,5.14,1.6,411.95,6980.83,91.88,38.65,83.31
Sweden,Vasteras,2022,36.79,15.57,33.06,0.73,4.39,5.74,4.28,404.09,4309.24,134.83,48.13,83.36
Sweden,Vasteras,2023,22.34,11.18,22.92,1.14,2.46,2.83,0.98,858.17,2748.8,82.32,43.5,85.23
Sweden,Vasteras,2023,76.94,32.53,59.11,0.12,3.39,5.84,4.45,573.23,4270.49,149.64,45.79,81.02
Sweden,Vasteras,2023,15.0,8.08,15.76,1.16,3.42,4.44,4.12,1134.07,2946.75,126.33,46.14,86.27
Sweden,Vasteras,2023,31.92,17.94,34.65,0.51,4.79,4.83,4.41,378.09,1309.0,99.04,52.55,83.63
Sweden,Vasteras,2023,58.18,24.86,54.11,0.34,3.81,6.09,2.12,1116.82,10566.13,140.73,40.53,83.36
Sweden,Vasteras,2023,102.06,63.5,71.86,0.91,2.14,6.76,0.5,404.01,9428.83,126.87,36.08,79.0
Sweden,Vasteras,2023,55.57,29.36,41.43,0.41,2.45,3.89,0.75,602.47,6645.05,91.72,40.3,82.5
Sweden,Vasteras,2023,15.0,6.15,16.07,1.08,4.25,6.85,0.82,680.71,4468.17,110.82,47.21,85.36
Sweden,Vasteras,2023,25.44,13.68,18.06,0.89,4.53,1.92,2.89,958.23,5003.16,96.21,47.7,85.22
